alarm_date,cont_date,gis_acres,cause_name,cause_category,subregion_id,subregion_name,subregion_area,road_distance,urban_distance,veg_level,build_density,pop_density
2020-07-12T00:00:00Z,2020-07-11T00:00:00Z,3.2462785,Unknown / Unidentified,Other,5,Central Valley,74899.613,2.3,0.4,2.4892,0.3267,116.2817
2020-07-12T00:00:00Z,2020-07-12T00:00:00Z,6.8602562,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0253,1.439,727.7968
2020-07-13T00:00:00Z,2020-07-26T00:00:00Z,29666.955,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,23.2,5.6,0.3554,0.0446,5.9889
2020-07-13T00:00:00Z,2020-07-13T00:00:00Z,91.579002,Arson,Human,7,South Coast and Montane,42488.862,23.7,23.8,0.0309,0.4904,110.5491
2020-07-15T00:00:00Z,2020-07-16T00:00:00Z,376.9104,Unknown / Unidentified,Other,5,Central Valley,74899.613,9,11.1,0.6635,0.3591,137.478
2020-07-15T00:00:00Z,2020-07-17T00:00:00Z,48.125347,Powerline,Structure,5,Central Valley,74899.613,4.8,38,2.1425,0.0818,14.1177
2020-07-15T00:00:00Z,2020-07-18T00:00:00Z,1485.0753,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,25.1,28.7,0.2907,0.1106,22.5952
2020-07-15T00:00:00Z,2020-07-15T00:00:00Z,9.6194544,Unknown / Unidentified,Other,4,South Sierran,31366.273,0.9,9.7,1.4162,0.1926,35.2228
2020-07-17T00:00:00Z,2020-07-18T00:00:00Z,118.78046,Miscellaneous,Other,8,South Interior,103810.781,0,10.5,0.1181,0.7087,140.5461
2020-07-18T00:00:00Z,2020-07-19T00:00:00Z,557.30609,Vehicle,Vehicle,1,North Coast and Montane,64191.163,3,1.9,0.526,0.0565,4.9406
2020-07-18T00:00:00Z,2020-08-28T00:00:00Z,9566.3604,Unknown / Unidentified,Other,2,North Interior,43000.296,0,7.4,0.2337,0.1015,4.3077
2020-07-19T00:00:00Z,2020-07-21T00:00:00Z,339.46661,Miscellaneous,Other,1,North Coast and Montane,64191.163,12.4,26.8,0.801,0.19,21.9619
2020-07-19T00:00:00Z,2020-07-19T00:00:00Z,21.924601,Miscellaneous,Other,1,North Coast and Montane,64191.163,13.5,20.5,0.2985,0.1047,12.0245
2020-07-19T00:00:00Z,2020-07-20T00:00:00Z,41.670918,Miscellaneous,Other,1,North Coast and Montane,64191.163,0,27.1,1.0811,0.1632,11.4462
2020-07-19T00:00:00Z,2020-07-20T00:00:00Z,90.212074,Unknown / Unidentified,Other,8,South Interior,103810.781,7.7,1.8,0.0729,0.4894,88.5089
2020-07-20T00:00:00Z,2020-07-22T00:00:00Z,14.740744,Unknown / Unidentified,Other,5,Central Valley,74899.613,1,0,0.437,0.1908,60.7642
2020-07-20T00:00:00Z,NA,93.048401,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,24.9,37.2,1.5052,0.0532,3.8145
2020-07-20T00:00:00Z,2020-07-21T00:00:00Z,56.798523,Arson,Human,7,South Coast and Montane,42488.862,0.3,0,0.0599,1.0007,426.3925
2020-07-20T00:00:00Z,2020-07-20T00:00:00Z,8.0555944,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,1.8,5.9,0.529,0.0659,5.6098
2020-07-20T00:00:00Z,2020-10-29T00:00:00Z,22652.559,Unknown / Unidentified,Other,2,North Interior,43000.296,17.8,61.3,0.4863,0.0321,0.7632
2020-07-21T00:00:00Z,2020-08-04T00:00:00Z,124.99827,Lightning,Natural,4,South Sierran,31366.273,4.8,15.1,1.4751,0.1485,3.2411
2020-07-21T00:00:00Z,2020-08-27T00:00:00Z,1034.7949,Lightning,Natural,2,North Interior,43000.296,14.1,98.8,0.8868,0.0241,0.4767
2020-07-21T00:00:00Z,2020-07-23T00:00:00Z,25.048113,Lightning,Natural,3,North Sierran,21000.148,4.7,44.1,0.653,0.0531,4.3098
2020-07-21T00:00:00Z,2020-07-26T00:00:00Z,187.34377,Lightning,Natural,2,North Interior,43000.296,18,27.4,0.3034,0.0847,4.2035
2020-07-22T00:00:00Z,2020-09-01T00:00:00Z,81224.68,Lightning,Natural,2,North Interior,43000.296,0,70,0.8891,0.0242,0.6526
2020-07-22T00:00:00Z,2020-07-22T00:00:00Z,5.0337672,Playing with fire,Human,6,Central Coast and Montane,38989.393,3.8,3.3,0.1469,0.2378,95.951
2020-07-23T00:00:00Z,2020-08-15T00:00:00Z,1367.0784,Lightning,Natural,2,North Interior,43000.296,13.8,109.2,1.0625,0.0171,0.4989
2020-07-24T00:00:00Z,2020-07-31T00:00:00Z,22.634298,Playing with fire,Human,5,Central Valley,74899.613,1.6,0,0.5959,0.7792,353.8863
2020-07-24T00:00:00Z,2020-07-24T00:00:00Z,139.1295,Vehicle,Vehicle,5,Central Valley,74899.613,0,19.7,0.3337,0.0843,11.3656
2020-07-25T00:00:00Z,2020-07-25T00:00:00Z,23.13611,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,32.2,38.4,0.6284,0.0548,3.7964
2020-07-25T00:00:00Z,2020-08-06T00:00:00Z,13.647892,Unknown / Unidentified,Other,2,North Interior,43000.296,3.1,97.5,1.0773,0.0247,0.5627
2020-07-25T00:00:00Z,2020-11-19T00:00:00Z,6922.0137,Lightning,Natural,4,South Sierran,31366.273,17.6,51.9,1.2324,0.0521,2.6253
2020-07-26T00:00:00Z,2020-07-27T00:00:00Z,66.156052,Unknown / Unidentified,Other,5,Central Valley,74899.613,8,5.1,1.254,0.3918,94.3573
2020-07-26T00:00:00Z,2020-07-26T00:00:00Z,13.096781,Equipment Use,Human,5,Central Valley,74899.613,2.5,24.9,2.1889,0.1371,28.729
2020-07-26T00:00:00Z,2020-07-31T00:00:00Z,901.67279,Lightning,Natural,3,North Sierran,21000.148,0,58.8,0.7155,0.0469,2.1003
2020-07-26T00:00:00Z,2020-07-26T00:00:00Z,10.373266,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,1.9,0.0425,1.164,515.5537
2020-07-26T00:00:00Z,NA,60.990669,Lightning,Natural,2,North Interior,43000.296,6.3,70.5,0.3014,0.0436,2.2464
2020-07-26T00:00:00Z,NA,14.904055,Lightning,Natural,2,North Interior,43000.296,12,40.9,0.3035,0.0971,3.3684
2020-07-26T00:00:00Z,2020-07-26T00:00:00Z,7.0860519,Playing with fire,Human,6,Central Coast and Montane,38989.393,0,0,0.5961,0.2919,91.6444
2020-07-27T00:00:00Z,2020-07-27T00:00:00Z,14.637078,Lightning,Natural,2,North Interior,43000.296,15.1,29.3,0.4855,0.0566,4.9388
2020-07-27T00:00:00Z,2020-07-28T00:00:00Z,320.83929,Unknown / Unidentified,Other,8,South Interior,103810.781,0,27.6,0.383,0.2366,49.7005
2020-07-27T00:00:00Z,2020-07-27T00:00:00Z,21.10397,Powerline,Structure,6,Central Coast and Montane,38989.393,0,3.1,0.6531,0.7837,395.8629
2020-07-27T00:00:00Z,2020-07-28T00:00:00Z,14.587063,Lightning,Natural,1,North Coast and Montane,64191.163,0.8,6.7,1.08,0.2004,27.1206
2020-07-27T00:00:00Z,2020-11-19T00:00:00Z,143836.41,Lightning,Natural,1,North Coast and Montane,64191.163,7.8,35.7,1.0318,0.0401,2.4174
2020-07-28T00:00:00Z,2020-08-03T00:00:00Z,2922.2039,Vehicle,Vehicle,6,Central Coast and Montane,38989.393,31.2,44.8,0.1007,0.0151,2.2137
2020-07-28T00:00:00Z,2020-07-28T00:00:00Z,44.138958,Miscellaneous,Other,5,Central Valley,74899.613,0,9.3,2.0495,0.3157,101.4968
2020-07-28T00:00:00Z,2020-07-30T00:00:00Z,59.769276,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,6.2,9.4,0.02,1.0572,537.6401
2020-07-28T00:00:00Z,2020-08-01T00:00:00Z,17.924097,Lightning,Natural,1,North Coast and Montane,64191.163,10.3,22.2,0.9896,0.0833,4.5498
2020-07-28T00:00:00Z,2020-07-30T00:00:00Z,11.313724,Lightning,Natural,1,North Coast and Montane,64191.163,29.8,42.6,0.8995,0.0457,2.4796
2020-07-28T00:00:00Z,NA,44.9006,Lightning,Natural,4,South Sierran,31366.273,39.9,29.5,1.0296,0.078,3.3287
2020-07-28T00:00:00Z,NA,53.089447,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,15,25.3,0.4959,0.0573,4.0373
2020-07-28T00:00:00Z,2020-07-30T00:00:00Z,175.14803,Lightning,Natural,2,North Interior,43000.296,13.6,12.4,0.181,0.0835,4.5786
2020-07-28T00:00:00Z,2020-07-28T00:00:00Z,8.1201296,Lightning,Natural,1,North Coast and Montane,64191.163,15.6,23,0.6629,0.0731,5.6717
2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,740.1123,Smoking,Human,5,Central Valley,74899.613,5,7.5,0.6882,0.7015,345.6955
2020-07-29T00:00:00Z,2020-08-01T00:00:00Z,183.21283,Miscellaneous,Other,7,South Coast and Montane,42488.862,0,4.3,0.0423,1.1846,518.8993
2020-07-29T00:00:00Z,2020-08-04T00:00:00Z,9150.4023,Unknown / Unidentified,Other,9,Great Basin,52777.643,23.9,35.1,0.0078,0.1267,3.8066
2020-07-30T00:00:00Z,2020-07-30T00:00:00Z,233.05606,Unknown / Unidentified,Other,5,Central Valley,74899.613,6.4,3.5,1.2605,0.4028,96.3287
2020-07-30T00:00:00Z,2020-10-01T00:00:00Z,226.36584,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1,0.6,0.0396,2.287,1228.768
2020-07-31T00:00:00Z,2020-07-31T00:00:00Z,10.235489,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,5,9.1,0.3104,0.2311,52.1349
2020-07-31T00:00:00Z,2020-07-31T00:00:00Z,10.819821,Powerline,Structure,5,Central Valley,74899.613,2.8,24.5,0.6949,0.1928,26.1282
2020-07-31T00:00:00Z,2020-08-09T00:00:00Z,33209.312,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,5.1,0,0.0799,0.738,214.4104
2020-07-31T16:59:00Z,2020-11-15T00:00:00Z,33235.797,Equipment Use,Human,7,South Coast and Montane,42488.862,5.1,0,0.0798,0.7403,215.4474
2020-08-01T00:00:00Z,2020-08-01T00:00:00Z,24.214361,Equipment Use,Human,6,Central Coast and Montane,38989.393,3.9,1.3,0.2108,0.1297,34.4486
2020-08-01T00:00:00Z,2020-08-09T00:00:00Z,1962.3289,Arson,Human,6,Central Coast and Montane,38989.393,13.5,13.2,0.1409,0.1927,53.2032
2020-08-01T00:00:00Z,2020-08-01T00:00:00Z,178.31157,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,3.6,3.1,0.0986,0.9995,360.1761
2020-08-01T00:00:00Z,2020-08-11T00:00:00Z,325.41235,Unknown / Unidentified,Other,2,North Interior,43000.296,0.5,53.4,0.383,0.0631,3.2036
2020-08-02T00:00:00Z,2020-08-02T00:00:00Z,532.77332,Powerline,Structure,5,Central Valley,74899.613,7.5,11.7,0.673,0.3387,129.1234
2020-08-02T00:00:00Z,2020-08-02T00:00:00Z,36.020378,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,6.1,7.4,0.1005,0.6072,95.9087
2020-08-02T00:00:00Z,2020-08-02T00:00:00Z,569.51337,Unknown / Unidentified,Other,5,Central Valley,74899.613,22.5,29.7,0.3132,0.0899,9.1969
2020-08-02T00:00:00Z,2020-08-10T00:00:00Z,6882.2935,Vehicle,Vehicle,9,Great Basin,52777.643,0,49.5,0.6701,0.0469,2.0587
2020-08-03T00:00:00Z,2020-08-03T00:00:00Z,7750.6372,Unknown / Unidentified,Other,4,South Sierran,31366.273,18.3,20.9,1.3962,0.1393,25.8909
2020-08-03T00:00:00Z,2020-08-16T00:00:00Z,47.932137,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.7,0,0.0197,1.827,1095.5281
2020-08-03T00:00:00Z,2020-09-01T00:00:00Z,593.86481,Unknown / Unidentified,Other,5,Central Valley,74899.613,15.4,28.3,1.9862,0.1748,39.1162
2020-08-03T00:00:00Z,2020-08-03T00:00:00Z,159.20567,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0,0,0.0244,1.5537,824.7156
2020-08-03T00:00:00Z,2020-08-04T00:00:00Z,120.72024,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,29.2,18.5,0.1683,0.0495,4.3225
2020-08-04T00:00:00Z,2020-08-05T00:00:00Z,11.500824,Unknown / Unidentified,Other,5,Central Valley,74899.613,13.3,13.7,0.0357,0.1627,32.0734
2020-08-04T00:00:00Z,2020-08-05T00:00:00Z,323.17609,Vehicle,Vehicle,6,Central Coast and Montane,38989.393,0,21.8,0.2993,0.0669,8.9838
2020-08-04T00:00:00Z,2020-08-05T00:00:00Z,39.919762,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,5.8,5.1,0.3542,0.2031,63.6023
2020-08-05T00:00:00Z,2020-08-06T00:00:00Z,38.07296,Unknown / Unidentified,Other,4,South Sierran,31366.273,2.6,1.9,1.1276,0.095,19.1504
2020-08-05T00:00:00Z,2020-08-05T00:00:00Z,6.0667315,Vehicle,Vehicle,6,Central Coast and Montane,38989.393,8.3,18.4,0.2354,0.1089,24.2675
2020-08-06T00:00:00Z,2020-08-11T00:00:00Z,209.95065,Equipment Use,Human,7,South Coast and Montane,42488.862,3.6,0.6,0.024,1.2171,509.2166
2020-08-07T00:00:00Z,2020-08-08T00:00:00Z,7.8091187,Equipment Use,Human,7,South Coast and Montane,42488.862,1,0.8,0.0179,1.8482,1138.3689
2020-08-08T00:00:00Z,NA,136.59282,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,9.4,33.3,1.4886,0.053,4.7109
2020-08-08T00:00:00Z,2020-08-08T00:00:00Z,6.7308369,Equipment Use,Human,1,North Coast and Montane,64191.163,3.3,3.9,0.8217,0.652,311.3389
2020-08-09T00:00:00Z,2020-08-09T00:00:00Z,10.299823,Playing with fire,Human,5,Central Valley,74899.613,13.2,29.7,0.7151,0.1795,22.4977
2020-08-10T00:00:00Z,2020-03-01T00:00:00Z,27.30048,Unknown / Unidentified,Other,5,Central Valley,74899.613,2.2,0,0.6801,0.7476,345.2028
2020-08-10T00:00:00Z,2020-08-15T00:00:00Z,158.86919,Campfire,Human,1,North Coast and Montane,64191.163,22.8,41.8,3.9175,0.0335,3.5526
2020-08-10T00:00:00Z,2020-08-12T00:00:00Z,71.949944,Vehicle,Vehicle,5,Central Valley,74899.613,0.7,0,0.6819,0.7479,344.9922
2020-08-10T00:00:00Z,2020-11-19T00:00:00Z,2057.2961,Lightning,Natural,4,South Sierran,31366.273,21.6,50.4,1.1574,0.0329,2.2328
2020-08-10T00:00:00Z,2020-08-13T00:00:00Z,258.95813,Lightning,Natural,2,North Interior,43000.296,17.6,18.2,0.1653,0.0832,4.413
2020-08-11T00:00:00Z,2020-08-11T00:00:00Z,26.729713,Vehicle,Vehicle,7,South Coast and Montane,42488.862,0,0,0.0251,1.542,840.4438
2020-08-12T00:00:00Z,2020-08-12T00:00:00Z,184.91742,Vehicle,Vehicle,6,Central Coast and Montane,38989.393,32.9,47.1,0.1023,0.0147,1.8195
2020-08-12T00:00:00Z,2020-08-30T00:00:00Z,30999.398,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,2.6,13.1,0.2984,0.6924,227.8273
2020-08-13T00:00:00Z,2020-08-13T00:00:00Z,15.737025,Miscellaneous,Other,5,Central Valley,74899.613,14,12.2,0.8164,0.1933,32.3631
2020-08-13T00:00:00Z,2020-08-13T00:00:00Z,509.14716,Miscellaneous,Other,5,Central Valley,74899.613,2.1,2,0.7505,0.6433,311.3238
2020-08-13T00:00:00Z,2020-08-18T00:00:00Z,20.488293,Lightning,Natural,6,Central Coast and Montane,38989.393,10.8,3.9,0.3651,0.0575,7.6304
2020-08-13T00:00:00Z,2020-08-17T00:00:00Z,39.70483,Equipment Use,Human,3,North Sierran,21000.148,20.4,47.5,0.6533,0.0554,3.9163
2020-08-13T00:00:00Z,2020-10-01T00:00:00Z,4119.2046,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,0.1,0,0.0385,2.242,1200.1586
2020-08-14T00:00:00Z,2020-08-14T00:00:00Z,106.78496,Unknown / Unidentified,Other,5,Central Valley,74899.613,3.3,8.9,0.3752,0.1456,41.5884
2020-08-14T00:00:00Z,2020-08-14T00:00:00Z,90.521912,Unknown / Unidentified,Other,5,Central Valley,74899.613,4.9,15.8,3.0053,0.3277,122.4152
2020-08-14T00:00:00Z,2020-08-27T00:00:00Z,46720.91,Lightning,Natural,3,North Sierran,21000.148,0,25.8,0.7097,0.1341,6.1544
2020-08-15T00:00:00Z,2020-08-15T00:00:00Z,15.779857,Equipment Use,Human,5,Central Valley,74899.613,5.5,6.1,0.7797,0.1747,32.9873
2020-08-15T00:00:00Z,2020-08-15T00:00:00Z,64.875885,Lightning,Natural,6,Central Coast and Montane,38989.393,2,0.1,0.2502,0.2375,66.3061
2020-08-15T00:00:00Z,2020-08-15T00:00:00Z,20.434998,Lightning,Natural,6,Central Coast and Montane,38989.393,7.7,5,0.1814,0.1454,44.9376
2020-08-15T00:00:00Z,2020-08-18T00:00:00Z,322.33667,Lightning,Natural,6,Central Coast and Montane,38989.393,12.5,5.1,0.1615,0.1495,46.626
2020-08-15T00:00:00Z,2020-09-27T00:00:00Z,2120.9802,Lightning,Natural,6,Central Coast and Montane,38989.393,18.9,10.7,0.432,0.0552,7.3118
2020-08-15T00:00:00Z,2020-09-12T00:00:00Z,44211.25,Lightning,Natural,8,South Interior,103810.781,0.5,83.5,NA,0.0348,0.1903
2020-08-15T00:00:00Z,2020-08-18T00:00:00Z,9.3903837,Lightning,Natural,7,South Coast and Montane,42488.862,8.2,8.3,0.028,0.6141,154.1903
2020-08-16T00:00:00Z,2020-09-24T00:00:00Z,86553.461,Lightning,Natural,6,Central Coast and Montane,38989.393,1.1,0,0.8519,1.1305,746.7883
2020-08-16T00:00:00Z,2020-08-17T00:00:00Z,730.48138,Lightning,Natural,5,Central Valley,74899.613,17.6,17.2,0.3812,0.0638,7.4325
2020-08-16T00:00:00Z,2020-08-17T00:00:00Z,19.949446,Unknown / Unidentified,Other,5,Central Valley,74899.613,22.2,21.2,0.2443,0.1857,27.1092
2020-08-16T00:00:00Z,2020-09-04T00:00:00Z,50213.816,Lightning,Natural,6,Central Coast and Montane,38989.393,0.3,0,0.3032,0.2695,85.2464
2020-08-16T00:00:00Z,2020-09-11T00:00:00Z,396824.47,Lightning,Natural,6,Central Coast and Montane,38989.393,0.9,0.9,0.6902,0.7223,337.0625
2020-08-16T00:00:00Z,2020-08-16T00:00:00Z,16.945185,Lightning,Natural,1,North Coast and Montane,64191.163,10.8,7,0.9536,0.7329,561.7348
2020-08-16T00:00:00Z,2020-08-27T00:00:00Z,3668.429,Lightning,Natural,9,Great Basin,52777.643,6.4,28.5,1.9581,0.0883,2.3781
2020-08-16T00:00:00Z,NA,1438.9181,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,47.1,44.8,0.5942,0.0162,1.6229
2020-08-16T00:00:00Z,2020-11-11T00:00:00Z,1032699.6,Lightning,Natural,1,North Coast and Montane,64191.163,0,21.1,2.7273,0.0792,9.3695
2020-08-16T00:00:00Z,2020-12-28T00:00:00Z,8422.8691,Lightning,Natural,4,South Sierran,31366.273,30.5,55.7,1.3925,0.0216,0.8287
2020-08-16T00:00:00Z,2020-08-17T00:00:00Z,92.716667,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,3.7,0.5,0.032,1.6597,1112.3254
2020-08-17T00:00:00Z,2020-09-28T00:00:00Z,705.54602,Lightning,Natural,3,North Sierran,21000.148,5.1,1.1,0.9199,0.1676,40.5003
2020-08-17T00:00:00Z,2020-09-10T00:00:00Z,925.40186,Lightning,Natural,5,Central Valley,74899.613,3.4,0.4,0.4391,0.1878,53.6382
2020-08-17T00:00:00Z,2020-09-10T00:00:00Z,260.17557,Lightning,Natural,3,North Sierran,21000.148,23.2,25.2,0.4941,0.1026,15.4979
2020-08-17T00:00:00Z,2020-08-18T00:00:00Z,278.00998,Lightning,Natural,5,Central Valley,74899.613,16.2,15.6,0.3603,0.0555,6.6816
2020-08-17T00:00:00Z,2020-08-17T00:00:00Z,13.251124,Powerline,Structure,5,Central Valley,74899.613,8.5,6.3,1.1715,0.3783,123.704
2020-08-17T00:00:00Z,2020-08-22T00:00:00Z,2188.6335,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,3.2,3.3,0.076,0.9247,346.6912
2020-08-17T00:00:00Z,2020-09-02T00:00:00Z,2360.2515,Lightning,Natural,1,North Coast and Montane,64191.163,29.5,20.2,3.7815,0.1918,58.6084
2020-08-17T00:00:00Z,2020-09-02T00:00:00Z,55208.938,Lightning,Natural,1,North Coast and Montane,64191.163,2.8,2.3,2.6381,0.2418,75.0105
2020-08-17T00:00:00Z,2020-09-16T00:00:00Z,305351.88,Lightning,Natural,5,Central Valley,74899.613,0,0,0.7069,0.4073,136.6111
2020-08-17T00:00:00Z,2020-09-07T00:00:00Z,29541.139,Lightning,Natural,3,North Sierran,21000.148,0,0.9,0.2963,0.0996,4.4864
2020-08-17T00:00:00Z,2020-12-03T00:00:00Z,318797.25,Lightning,Natural,3,North Sierran,21000.148,0,0,0.5458,0.162,25.471800000000002
2020-08-17T00:00:00Z,2020-08-22T00:00:00Z,37.90358,Lightning,Natural,3,North Sierran,21000.148,5.8,41.3,0.3237,0.1186,3.9598
2020-08-17T00:00:00Z,2020-08-27T00:00:00Z,228.83437,Lightning,Natural,1,North Coast and Montane,64191.163,9.2,42.5,0.7588,0.0383,1.72
2020-08-17T00:00:00Z,2020-08-18T00:00:00Z,471.72205,Lightning,Natural,2,North Interior,43000.296,16,22.7,0.1948,0.0815,4.2765
2020-08-17T00:00:00Z,0202-08-20T00:00:00Z,265.58386,Lightning,Natural,9,Great Basin,52777.643,14.7,60.2,0.3914,0.0122,0.4417
2020-08-17T06:59:59Z,2020-09-10T06:59:59Z,21.37203,Lightning,Natural,2,North Interior,43000.296,1.6,10.5,0.3147,0.171,30.2059
2020-08-17T06:59:59Z,2020-09-10T06:59:59Z,12.209177,Lightning,Natural,3,North Sierran,21000.148,9.9,6.6,0.2924,0.207,33.9842
2020-08-17T06:59:59Z,2020-09-10T06:59:59Z,6.2585044,Lightning,Natural,2,North Interior,43000.296,6.5,19.8,0.3634,0.1741,29.3677
2020-08-17T06:59:59Z,2020-09-10T06:59:59Z,27.641739,Lightning,Natural,2,North Interior,43000.296,4.1,19.9,0.3703,0.1846,28.4583
2020-08-17T06:59:59Z,2020-09-10T06:59:59Z,92.395065,Lightning,Natural,3,North Sierran,21000.148,5.5,14.1,0.3252,0.1866,28.1641
2020-08-17T06:59:59Z,2020-09-26T06:59:59Z,174.78903,Lightning,Natural,3,North Sierran,21000.148,2.9,16.9,0.3438,0.1941,27.6081
2020-08-18T00:00:00Z,2020-08-26T00:00:00Z,834.2442,Vehicle,Vehicle,1,North Coast and Montane,64191.163,26.7,40.9,3.165,0.0354,3.5787
2020-08-18T00:00:00Z,2020-10-21T00:00:00Z,65.008545,Lightning,Natural,1,North Coast and Montane,64191.163,8.4,13.8,1.7976,0.1085,14.2077
2020-08-18T00:00:00Z,2020-08-28T00:00:00Z,1593.7322,Miscellaneous,Other,5,Central Valley,74899.613,4.2,11.9,0.52,0.2228,76.494
2020-08-18T00:00:00Z,2020-09-06T00:00:00Z,6996.9443,Vehicle,Vehicle,6,Central Coast and Montane,38989.393,13.6,1.3,0.3272,0.248,82.176
2020-08-18T00:00:00Z,2020-12-31T00:00:00Z,124527.38,Unknown / Unidentified,Other,6,Central Coast and Montane,38989.393,20.5,17.4,0.2475,0.0797,18.2089
2020-08-18T00:00:00Z,2020-08-22T00:00:00Z,54.708244,Lightning,Natural,3,North Sierran,21000.148,1.7,34.1,0.2583,0.1174,4.096
2020-08-18T00:00:00Z,2020-11-20T00:00:00Z,4901.7266,Lightning,Natural,1,North Coast and Montane,64191.163,16.6,12.9,1.0913,0.6378,449.3033
2020-08-18T00:00:00Z,2020-09-13T00:00:00Z,84817.602,Lightning,Natural,9,Great Basin,52777.643,16.2,71.2,0.3992,0.0178,0.3561
2020-08-19T00:00:00Z,2021-01-04T00:00:00Z,840.85065,Lightning,Natural,4,South Sierran,31366.273,29.1,45.4,1.8605,0.0261,1.4746
2020-08-19T00:00:00Z,2021-01-04T00:00:00Z,170647.92,Lightning,Natural,4,South Sierran,31366.273,9.5,21.2,1.9092,0.1126,16.6261
2020-08-20T00:00:00Z,2020-09-05T00:00:00Z,2857.6055,Miscellaneous,Other,5,Central Valley,74899.613,0,17.2,0.7476,0.084,14.4976
2020-08-20T00:00:00Z,2020-08-22T00:00:00Z,46.388607,Miscellaneous,Other,7,South Coast and Montane,42488.862,17.1,3.4,0.0177,0.9004,451.5045
2020-08-21T00:00:00Z,NA,29.782703,Lightning,Natural,4,South Sierran,31366.273,23.5,57.4,1.1359,0.0385,0.7255
2020-08-21T00:00:00Z,2020-12-29T00:00:00Z,1316.0377,Lightning,Natural,4,South Sierran,31366.273,29.7,56.8,1.2963,0.0166,0.8882
2020-08-22T00:00:00Z,2020-08-22T00:00:00Z,12.390582,Unknown / Unidentified,Other,8,South Interior,103810.781,0.1,0,0.0324,0.8177,246.7379
2020-08-22T00:00:00Z,2020-08-22T00:00:00Z,1.6696922,Vehicle,Vehicle,7,South Coast and Montane,42488.862,0.7,0,0.0198,1.7016,1042.721
2020-08-23T00:00:00Z,2020-11-19T00:00:00Z,30.192495,Lightning,Natural,4,South Sierran,31366.273,16.7,44.7,1.8789,0.0969,4.3111
2020-08-24T00:00:00Z,2020-08-29T00:00:00Z,566.49451,Lightning,Natural,2,North Interior,43000.296,9.4,36.8,0.3517,0.0826,3.0823
2020-08-24T06:59:59Z,2020-09-10T06:59:59Z,946.58356,Lightning,Natural,3,North Sierran,21000.148,3.5,9.8,0.3207,0.183,29.4941
2020-08-25T00:00:00Z,2020-08-25T00:00:00Z,53.15897,Equipment Use,Human,6,Central Coast and Montane,38989.393,33.8,33.5,0.1227,0.1042,19.0602
2020-08-25T00:00:00Z,2020-11-19T00:00:00Z,199.98232,Lightning,Natural,4,South Sierran,31366.273,16.5,46.1,1.3924,0.0337,1.7671
2020-08-26T00:00:00Z,2020-08-26T00:00:00Z,20.427343,Unknown / Unidentified,Other,1,North Coast and Montane,64191.163,7.8,9.8,0.3672,0.1065,12.3411
2020-08-28T00:00:00Z,2020-08-28T00:00:00Z,16.060997,Unknown / Unidentified,Other,7,South Coast and Montane,42488.862,1.1,0,0.0696,0.6888,193.1347
2020-08-28T00:00:00Z,2020-08-29T00:00:00Z,291.94925,Vehicle,Vehicle,7,South Coast and Montane,42488.862,5.8,2.6,0.1803,0.6186,192.5367
2020-08-29T00:00:00Z,2020-08-29T00:00:00Z,44.598595,Unknown / Unidentified,Other,5,Central Valley,74899.613,1.4,9.5,3.7124,0.3216,125.2946
2020-08-29T00:00:00Z,2020-11-13T00:00:00Z,26751.779,Unknown / Unidentified,Other,4,South Sierran,31366.273,1.1,42.9,1.4364,0.0221,1.04
2020-08-29T00:00:00Z,2020-08-29T00:00:00Z,6.9268775,Powerline,Structure,6,Central Coast and Montane,38989.393,29.8,48.2,0.1053,0.0158,2.374
2020-08-30T00:00:00Z,2020-09-02T00:00:00Z,398.48148,Arson,Human,5,Central Valley,74899.613,9.2,5.4,3.126,0.3509,133.9348
2020-08-30T00:00:00Z,2020-08-30T00:00:00Z,11.4255,Powerline,Structure,5,Central Valley,74899.613,3.8,12.5,2.0499,0.4147,149.2048
2020-08-30T00:00:00Z,2020-09-02T00:00:00Z,79.417404,Unknown / Unidentified,Other,8,South Interior,103810.781,4,7,0.1079,0.645,138.8644
